sample_id,text,pose_path
train_000823,"Riêng tại Sơn La, mức nhiệt có thể tăng tới 4 độ, với nhiệt độ cao nhất ở khu vực này dao động trong khoảng 23 đến 26 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v060/scene_007.json
train_000824,"Thành phố Huế ngày mai có lúc mưa rào, trời lạnh 23 độ, đến ngày thứ ba chuyển nắng ấm, nhiệt độ tăng lên 24 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v187/scene_009.json
train_000826,"Vùng ven biển từ Quảng Ninh đến Hà Tĩnh tối nay cần đề phòng gió mạnh cấp 6, cấp 7, giật cấp 9.",/workspace/datdq/SignWeather/data/scene_keypoints/v045/scene_002.json
train_000827,Đây là trận mưa đá đầu tiên trên địa bàn tỉnh từ đầu năm 2021 đến nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v106/scene_003.json
train_000828,"Hiện gió tại đây thì đang ở cấp 10, cấp 11 và giật cấp 12, biển động dữ dội.",/workspace/datdq/SignWeather/data/scene_keypoints/v249/scene_005.json
train_000829,Có những nơi lượng mưa còn vượt 800mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v014/scene_006.json
train_000832,"Từ giờ cho đến đêm nay, mưa lớn vẫn sẽ tiếp diễn khi dự báo bão đi song song với bờ biển của miền Trung.",/workspace/datdq/SignWeather/data/scene_keypoints/v187/scene_003.json
train_000833,"Nước dâng cao đến mức, ngay cả những xe hơi gầm cao cũng phải tìm cách quay đầu khi chuẩn bị vào đường ngập.",/workspace/datdq/SignWeather/data/scene_keypoints/v118/scene_004.json
train_000834,"Chiều cảnh báo mưa rông, gió giật mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v044/scene_013.json
train_000835,"Thành phố Nha Trang ban đêm trời mát 25-27 độ, ban ngày có nắng, buổi trưa khá nóng 34 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v226/scene_012.json
train_000837,Chính vì vậy mà nó vẫn sẽ gây mưa lớn cho miền Trung.,/workspace/datdq/SignWeather/data/scene_keypoints/v238/scene_002.json
train_000838,"Mưa lớn trong vòng 24 giờ qua và nhiều thủy điện xả lũ đã khiến cho mực nước các sông ở Thừa Thiên Huế lên nhanh,",/workspace/datdq/SignWeather/data/scene_keypoints/v216/scene_001.json
train_000841,"Ngày mai nắng ấm, nhiệt độ cao nhất 24 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v126/scene_014.json
train_000842,Đó là diễn biến tuần tới còn trong ngày mai tại miền Bắc vẫn khá là ấm áp. Riêng buổi sáng quý vị lưu ý là vẫn có một lớp sương mù bao phủ miền Bắc do là gió đông đông nam dồn ấm từ biển vào trong đất liền.,/workspace/datdq/SignWeather/data/scene_keypoints/v016/scene_012.json
train_000845,"Thông tin mới nhất về đợt không khí lạnh đang ảnh hưởng đến nhiều nơi ở Đông Bắc Bộ, trong đó có thủ đô Hà Nội.",/workspace/datdq/SignWeather/data/scene_keypoints/v267/scene_001.json
train_000846,"Đêm nay, thủ đô Hà Nội sẽ có nhiệt độ lạnh 19 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v218/scene_010.json
train_000847,Ở thủ đô Hà Nội thì dự báo là sẽ có mưa rông về chiều và đêm trong cả hai ngày sắp tới,/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_008.json
train_000851,Mức nhiệt cao từ 35 đến khoảng 36 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v180/scene_009.json
train_000854,"Còn Tây Nguyên trời cũng nắng và nóng ở Con Tum, Buôn Ma Thuật với mức nhiệt 32-33 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v124/scene_003.json
train_000855,"Tối nay, mực nước lũ trên sông Thạch Hãn qua Quảng Trị dự báo có thể vượt mức báo động 3 tới hơn 1 mét.",/workspace/datdq/SignWeather/data/scene_keypoints/v000/scene_004.json
train_000856,Bằng hiện tại thì người dân sống tại Texas đang tích cực khắc phục hậu quả do trận bão tuyết.,/workspace/datdq/SignWeather/data/scene_keypoints/v232/scene_006.json
train_000857,"Ở Việt Nam, hạt mưa đá lớn nhất từng ghi nhận vào tháng 3 năm ngoái ở Lai Châu, hạt đá to bằng quả trứng gà.",/workspace/datdq/SignWeather/data/scene_keypoints/v214/scene_004.json
train_000859,"Trong 48 đến 72 giờ tiếp theo, bão sẽ đi vào đất liền Hà Tĩnh đến Thừa Thiên Huế và xuy yếu thành áp thất nhật đới.",/workspace/datdq/SignWeather/data/scene_keypoints/v104/scene_002.json
train_000860,Nước lũ từ sông Hương đổ về cũng đã gây ngập cục bộ nhiều tuyến đường tại trung tâm thành phố Huế,/workspace/datdq/SignWeather/data/scene_keypoints/v216/scene_004.json
train_000861,"Trong đó, tại thủ đô Hà Nội, độ ẩm trong không khí dù sẽ tăng dần từ 40 đến 51%",/workspace/datdq/SignWeather/data/scene_keypoints/v037/scene_002.json
train_000862,"Cường độ của bão khi đó là cấp 11, giật cấp 14.",/workspace/datdq/SignWeather/data/scene_keypoints/v101/scene_003.json
train_000863,Cũng do mưa lũ mà đường sắt qua Quảng Nam đã bị cuốn trôi nhiều đoạn.,/workspace/datdq/SignWeather/data/scene_keypoints/v080/scene_015.json
train_000869,Hết nắng nóng và nhiệt độ cao nhất không quá 32 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v038/scene_019.json
train_000871,Với tâm mưa là từ Nghệ An đến Quảng Bình. Tổng lượng mưa cả đợt phổ biến 200-400mm và có nơi trên 450mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v119/scene_006.json
train_000873,Nhiệt độ tại TP.HCM và các nơi khác trong khoảng từ 23 đến 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v258/scene_009.json
train_000878,"Cụ thể, vùng núi Bắc Bộ có mưa trong đêm nay đến sáng sớm mai,",/workspace/datdq/SignWeather/data/scene_keypoints/v146/scene_003.json
train_000879,"Khi có mưa to, quý vị hãy cảnh giác và lập tức di rời nếu như nghe thấy tiếng cây gãy đổ, đất đá va chạm vào nhau.",/workspace/datdq/SignWeather/data/scene_keypoints/v260/scene_004.json
train_000881,"Huế cũng có sương mù nhẹ trong đêm nay, sáng sớm mai nhiệt độ thấp nhất 18 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v018/scene_016.json
train_000882,Ngày mai nắng từ sáng đến chiều nhiệt độ cao nhất là 32 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v181/scene_005.json
train_000883,"Mưa xảy ra ở hầu khắp các tỉnh thành, trong đó Đắc Nông, Lâm Đồng, Miền Đông Nam Bộ và Cà Mau.",/workspace/datdq/SignWeather/data/scene_keypoints/v143/scene_003.json
train_000885,Với độ ẩm thấp nhất sẽ không vượt quá mức 50%,/workspace/datdq/SignWeather/data/scene_keypoints/v112/scene_002.json
train_000886,"Khả năng đến cuối tuần sau, nhiệt độ sẽ tiếp tục giảm sâu khi không khí lạnh tràn xuống mạnh hơn.",/workspace/datdq/SignWeather/data/scene_keypoints/v082/scene_007.json
train_000888,Vùng nóng trong giai đoạn này ở khu vực Nam Bộ thì dự báo là tập trung chủ yếu ở miền Đông,/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_005.json
train_000890,"Ngày mai nắng đẹp cả ngày, nhiệt độ cao nhất 27 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v077/scene_004.json
train_000894,Nắng nóng bất thường đang diễn ra ở Moscow và nhiều khu vực khác của nước Nga.,/workspace/datdq/SignWeather/data/scene_keypoints/v051/scene_001.json
train_000897,"Thưa ông, ngay trong đợt nắng nóng đầu tiên này thì tại Tương Dương của Nghệ An đã xuất hiện mức nhiệt gần 41 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v234/scene_013.json
train_000898,"Tại thủ đô Hà Nội, đêm nay sáng sớm mai có sương mù nhẹ, trời lạnh 18 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v018/scene_014.json
train_000899,"Có sương mù nhẹ, nhiệt độ thấp nhất là 23 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v053/scene_010.json
train_000900,"Thậm chí, có những nơi sẽ có mưa rất to với lượng mưa trên 100mm.",/workspace/datdq/SignWeather/data/scene_keypoints/v248/scene_005.json
train_000901,"Đầu giờ chiều nay, gió bão ở Lý Sơn, Quảng Ngãi đã đạt cấp 9, cấp 10, giật cấp 12.",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_007.json
train_000907,Thời gian có mức nhiệt nắng nóng trên 35 độ sẽ kéo dài từ 10 cho đến 17 giờ.,/workspace/datdq/SignWeather/data/scene_keypoints/v058/scene_005.json
train_000908,Vì đây là lúc mà sương mù sẽ quay trở lại hầu khắp khu vực miền Bắc cũng như là khu vực Bắc Trung Bộ.,/workspace/datdq/SignWeather/data/scene_keypoints/v073/scene_003.json
train_000909,Hiện vẫn còn hơn 360 ngôi nhà bị ngập.,/workspace/datdq/SignWeather/data/scene_keypoints/v024/scene_001.json
train_000911,"Và phóng viên Hoa Quỳnh đang có mặt tại đỉnh núi Mẫu Sơn của Lạng Sơn, một trong những điểm mà thường xuyên xuất hiện băng giá.",/workspace/datdq/SignWeather/data/scene_keypoints/v075/scene_002.json
train_000912,"Riêng có Điện Biên Phủ và Sơn La thì trời sẽ có nắng cả ngày, nhiệt độ cao hơn hẳn ở mức là 31 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v178/scene_004.json
train_000913,và cụ thể là từ Quảng Bình trở ra tới Bắc Bộ thì khả năng sẽ chuẩn bị có mưa to.,/workspace/datdq/SignWeather/data/scene_keypoints/v235/scene_002.json
train_000914,"Còn tại Bình Định, mưa lớn trong những ngày vừa qua đã khiến nhiều khu dân cư bị cô lập.",/workspace/datdq/SignWeather/data/scene_keypoints/v183/scene_003.json
train_000916,"Cụ thể là từ sáng sớm mai, mưa có thể xuất hiện sớm tại khu vực vùng núi Hà Giang,",/workspace/datdq/SignWeather/data/scene_keypoints/v131/scene_004.json
train_000919,chất lượng không khí ở miền Bắc vẫn sẽ ở mức kém và xấu.,/workspace/datdq/SignWeather/data/scene_keypoints/v208/scene_005.json
train_000921,"Thành phố Hồ Chí Minh đêm nay có mưa rào với nhiệt độ 24 độ, sáng đến trưa mai nắng gián đoạn với nhiệt độ 30 độ, và vào chiều có cảnh báo mưa to, trong cơn giông có thể xuất hiện lốc xoáy và gió giật mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v086/scene_011.json
train_000922,"Tại thủ đô Hà Nội đêm nay và sáng mai có sương mù, nhiệt độ thấp nhất là 16 độ. Trưa chiều mai có nắng ấm, nhiệt độ tăng lên 25 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v016/scene_015.json
train_000923,"Từ đầu năm đến nay, Mộc Châu đã xuất hiện vài trận mưa đá.",/workspace/datdq/SignWeather/data/scene_keypoints/v214/scene_008.json
train_000924,Ở miền Bắc ngày mai sẽ tiếp tục chuỗi ngày nắng ấm,/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_008.json
train_000926,"Ngày mai nắng lên, nhiệt tăng nhanh, cao nhất là 27 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v053/scene_012.json
train_000927,"Khả năng đến hết tháng 11, khu vực Nam Bộ sẽ dần chuyển sang mùa khô.",/workspace/datdq/SignWeather/data/scene_keypoints/v082/scene_009.json
train_000929,"Theo Trung tâm Khí thượng Thủy Văn tỉnh, hiện tượng mưa đá kèm mưa rào là do ảnh hưởng của gió mùa đông Bắc Mạnh tràn xuống Lào Cai.",/workspace/datdq/SignWeather/data/scene_keypoints/v106/scene_004.json
train_000930,"Bão số 10, có tên quốc tế là Goni, hiện đang di chuyển chủ yếu theo hướng Tây, tiến về phía đất liền miền Trung nước ta.",/workspace/datdq/SignWeather/data/scene_keypoints/v153/scene_001.json
train_000931,"Đà Lạt đêm nay khả năng không có mưa, nhiệt độ thấp nhất chỉ 15 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v081/scene_007.json
train_000933,"Gần đây, trên các trang mạng đã xuất hiện nhiều hình ảnh và thông tin về việc đỉnh Mẫu Sơn, Lạng Sơn xuất hiện băng giá.",/workspace/datdq/SignWeather/data/scene_keypoints/v200/scene_001.json
train_000934,"Thưa quý vị khán giả, có nắng nên nhiệt độ cũng tăng rất nhanh.",/workspace/datdq/SignWeather/data/scene_keypoints/v133/scene_003.json
train_000935,Tình trạng ngập lũ sâu thì sẽ còn tiếp diễn trong đêm nay và ngày mai.,/workspace/datdq/SignWeather/data/scene_keypoints/v261/scene_005.json
train_000936,Còn đối với Bắc và Trung Trung Bộ thì nắng nóng sẽ kéo dài cho đến hết tháng 8.,/workspace/datdq/SignWeather/data/scene_keypoints/v011/scene_005.json
train_000938,"Trong đó, vùng núi sẽ được cảnh báo có khả năng xuất hiện những điểm mưa vừa và mưa to.",/workspace/datdq/SignWeather/data/scene_keypoints/v248/scene_004.json
train_000941,"Ở miền Trung, khu vực từ Quảng Bình đến Khánh Hòa tối vừa đêm nay có mưa rào nhẹ.",/workspace/datdq/SignWeather/data/scene_keypoints/v258/scene_006.json
train_000942,"Ngày mai trời nắng cả ngày, nhiệt độ cao nhất là 22 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v050/scene_008.json
train_000944,"Ban ngày sẽ còn nắng ấm, nhiệt độ tăng lên cao nhất 27-28 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v257/scene_008.json
train_000945,"Huyện Vĩnh Thạnh, tỉnh Bình Định là địa phương bị sạt lở nghiêm trọng do mưa to kéo dài nhiều ngày qua.",/workspace/datdq/SignWeather/data/scene_keypoints/v188/scene_028.json
train_000948,"Không khí rất khô, độ ẩm giảm xuống chỉ còn khoảng 30%.",/workspace/datdq/SignWeather/data/scene_keypoints/v092/scene_008.json
train_000949,Thành phố Hồ Chí Minh đêm nay trời tạnh ráo với nhiệt độ 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v036/scene_017.json
train_000950,Có nhiều tuyến đường ngập sâu đến 4m.,/workspace/datdq/SignWeather/data/scene_keypoints/v188/scene_014.json
train_000956,"Những cơn mưa lớn kéo dài 2 ngày giữa tuần qua tại các nước Đức, Bỉ, Hà Lan và Luxembourg đã làm cho nhiều dòng sông tràn bờ gây lụt lội ở trên diện rộng.",/workspace/datdq/SignWeather/data/scene_keypoints/v113/scene_001.json
train_000957,Kể từ tối nay thì mưa sẽ gia tăng hơn nữa khi mà áp thấp nhiệt đới đi gần hơn về phía đất liền.,/workspace/datdq/SignWeather/data/scene_keypoints/v044/scene_007.json
train_000961,Chuyển sang thông tin liên quan đến tình hình thời tiết. Hôm qua thì đã xuất hiện mưa tuyết và băng giá tại đỉnh Phanxipan của tỉnh Lào Cai.,/workspace/datdq/SignWeather/data/scene_keypoints/v140/scene_001.json
train_000962,"Sau đó, bão đổi hướng đi lên phía bắc, đi dọc vùng ven biển Trung Bộ",/workspace/datdq/SignWeather/data/scene_keypoints/v259/scene_007.json
